record_id,source_table,webcam_id,image_url,llm_quality,llm_is_sunset,llm_is_sunrise,llm_confidence,llm_has_clouds,llm_color_palette,llm_obstruction,llm_time_of_day,llm_sky_coverage,llm_rating_explanation,llm_model,llm_provider,rated_at,human_calculated_rating,human_rating_count
5646,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/28079483998.jpg,0.0,False,False,1.0,False,"dark night sky, no visible colors",,night,partial,This is a nighttime scene with artificial lighting and no sunset or sunrise colors visible in the sky.,claude-sonnet-4-5,anthropic,2026-05-13T10:57:35.539378+00:00,,0
5647,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/16226130206.jpg,0.65,True,True,0.75,True,"soft peach, pink, and pale blue gradient",,golden_hour,full,"Pleasant pastel sunrise colors with subtle cloud detail across a winter landscape, though colors are somewhat muted.",claude-sonnet-4-5,anthropic,2026-05-13T10:57:46.978380+00:00,,0
5648,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/30622984710.jpg,0.82,True,False,0.9,True,"Deep orange, coral pink, purple-blue gradient with golden horizon",,twilight,full,"Dramatic layered clouds with rich orange and pink hues stretching across the entire sky, reflected in the water below.",claude-sonnet-4-5,anthropic,2026-05-13T10:57:55.613718+00:00,,0
5649,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/35961023636.jpg,0.88,True,False,0.85,True,"Deep blues, turquoise, golden orange, coral pink, and purple",,twilight,full,Dramatic layered clouds with vibrant orange and pink sunset colors reflecting on calm ocean waters under a striking blue-dominated sky.,claude-sonnet-4-5,anthropic,2026-05-13T10:58:04.165683+00:00,,0
5650,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/29488349207.jpg,0.0,False,False,1.0,True,bright blue sky with white clouds,,day,mostly,This is a daytime image with bright blue sky and no sunset or sunrise colors visible.,claude-sonnet-4-5,anthropic,2026-05-13T10:58:12.130454+00:00,,0
5651,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51949330463.jpg,0.88,True,False,0.85,True,"Golden orange, amber, and warm yellows with dramatic gray-brown clouds",,golden_hour,full,"Spectacular golden sunset with dramatic cloud formations, vibrant sun rays, and rich warm colors dominating the entire sky over a scenic landscape with wildflowers.",claude-sonnet-4-5,anthropic,2026-05-13T10:58:21.266695+00:00,,0
5652,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/18482529606.jpg,0.0,False,False,0.95,True,deep blue sky with white and gray clouds,,day,full,Midday scene with dramatic storm clouds but no sunset or sunrise colors present.,claude-sonnet-4-5,anthropic,2026-05-13T10:58:29.673993+00:00,,0
5653,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51982895830.jpg,0.0,False,False,1.0,False,"pale blue, clear sky",,day,full,"Clear daytime sky with no sunset or sunrise colors visible, just a bird in flight against pale blue.",claude-sonnet-4-5,anthropic,2026-05-13T10:58:38.508711+00:00,,0
5654,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52618586161.jpg,0.72,True,False,0.75,True,"Soft pink, peach, golden yellow with gray-purple clouds",,golden_hour,mostly,"Vivid pastel colors with dramatic cloud formations create a good quality sunset scene, though somewhat softened by atmospheric haze.",claude-sonnet-4-5,anthropic,2026-05-13T10:58:47.620446+00:00,,0
5655,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/52214158747.jpg,0.88,True,False,0.85,True,"Deep oranges, golden yellows, purples, and dramatic grays",,golden_hour,full,"Spectacular sunset with dramatic layered clouds displaying rich oranges, golds, and purples across the entire sky, complemented by silhouetted birds and a picturesque landscape.",claude-sonnet-4-5,anthropic,2026-05-13T10:58:56.182252+00:00,,0
5656,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/31120954184.jpg,0.88,True,False,0.85,True,"Deep oranges, vibrant pinks, purples, and golden yellows with dark gray clouds",,twilight,full,"Spectacular dramatic cloudscape with rich oranges and pinks reflecting beautifully on the wet beach, creating a stunning mirror effect across the entire scene.",claude-sonnet-4-5,anthropic,2026-05-13T10:59:04.973112+00:00,,0
5657,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/53454934323.jpg,0.88,True,False,0.92,True,"Deep purples, vibrant pinks, golden oranges, and rich blues",,twilight,full,"Spectacular twilight scene with dramatic cloud formations illuminated by vibrant purples, pinks, and golds reflecting beautifully across the water.",claude-sonnet-4-5,anthropic,2026-05-13T10:59:13.632973+00:00,,0
5658,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/40705849011.jpg,0.0,False,False,0.95,False,pale gray-green overcast,,day,full,"Overcast winter daytime scene with no visible sun, color, or sunset/sunrise characteristics.",claude-sonnet-4-5,anthropic,2026-05-13T10:59:22.119323+00:00,,0
5659,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/23572394430.jpg,0.72,True,False,0.85,True,"Deep purple, blue, orange, and amber tones",,twilight,full,Vivid gradient from purple-blue to warm orange with dramatic cloud formations across the entire sky creating a striking twilight scene.,claude-sonnet-4-5,anthropic,2026-05-13T10:59:30.735138+00:00,,0
5660,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51681517644.jpg,0.88,True,False,0.85,True,"Golden yellow, warm orange, soft pink with blue-gray clouds",,golden_hour,mostly,"Spectacular golden hour scene with dramatic clouds, warm sunbeams, and rich color gradients across a mostly unobstructed sky.",claude-sonnet-4-5,anthropic,2026-05-13T10:59:39.832521+00:00,,0
5661,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/28077715319.jpg,0.0,False,False,1.0,False,deep blue night sky,,night,partial,This is a nighttime scene with artificial city lights and no sunset or sunrise colors visible in the sky.,claude-sonnet-4-5,anthropic,2026-05-13T10:59:47.693818+00:00,,0
5662,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/38622477736.jpg,0.0,False,False,0.95,True,bright blue sky with white clouds,,day,mostly,"Clear daytime scene with bright blue sky and white clouds, no sunset or sunrise colors present.",claude-sonnet-4-5,anthropic,2026-05-13T10:59:55.527774+00:00,,0
5663,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/24869365227.jpg,0.72,True,False,0.85,True,"warm orange, pink, and purple hues transitioning to deep blue",,golden_hour,full,Golden hour light bathes the red rock formations in warm tones with soft pink clouds and a gradient sky showing good color saturation.,claude-sonnet-4-5,anthropic,2026-05-13T11:00:04.785894+00:00,,0
5664,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/23574860088.jpg,0.45,True,False,0.7,False,pale gray-blue sky with golden yellow-green foliage,,golden_hour,partial,Golden hour lighting on autumn foliage with warm tones but minimal sky color and no dramatic clouds or vivid sunset hues.,claude-sonnet-4-5,anthropic,2026-05-13T11:00:13.939221+00:00,,0
5665,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/54010339808.jpg,0.88,True,False,0.85,True,"Deep orange, golden yellow, pink, and purple transitioning to dark blue",,golden_hour,full,Spectacular gradient from vibrant orange and gold to pink and deep blue with dramatic clouds and perfect reflections on calm water.,claude-sonnet-4-5,anthropic,2026-05-13T11:00:22.444727+00:00,,0
5666,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/48026546518.jpg,0.72,True,False,0.85,True,"soft pink, peach, and blue pastels",,golden_hour,full,Vivid pastel pink and peach clouds spread across the sky above snow-covered mountains creating a beautiful alpine sunset scene.,claude-sonnet-4-5,anthropic,2026-05-13T11:00:31.014297+00:00,,0
5667,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/33072035778.jpg,0.72,True,False,0.75,True,"golden yellow, warm orange, deep blue, white and gray clouds",,golden_hour,full,"Dramatic clouds with warm golden light illuminating the landscape and sky, creating vivid contrast between blue sky and golden-orange tones.",claude-sonnet-4-5,anthropic,2026-05-13T11:00:39.812774+00:00,,0
5668,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51658942770.jpg,0.88,True,False,0.85,True,"golden orange, pink, purple, and blue with dramatic gray clouds",,golden_hour,full,"Spectacular dramatic clouds illuminated with rich golden, orange, and pink hues across the entire sky creating a stunning sunset scene.",claude-sonnet-4-5,anthropic,2026-05-13T11:00:47.755967+00:00,,0
5669,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/54556570656.jpg,0.92,True,False,0.95,True,"Deep reds, vibrant oranges, golden yellows transitioning to dark blues and blacks",,twilight,full,"Spectacular sunset with intensely dramatic layered clouds displaying vivid reds, oranges, and yellows across the entire sky, beautifully silhouetting palm trees.",claude-sonnet-4-5,anthropic,2026-05-13T11:00:56.213651+00:00,,0
5670,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/20259286253.jpg,0.72,True,False,0.75,True,"Warm peach and orange gradient transitioning to deep blue, with stars visible",,twilight,full,"Beautiful twilight scene with warm peachy-orange glow along the horizon blending into a star-filled blue sky, though colors are somewhat muted by the long exposure.",claude-sonnet-4-5,anthropic,2026-05-13T11:01:05.349917+00:00,,0
5671,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/51420224296.jpg,0.88,True,False,0.92,True,"Deep orange, pink, purple, and gray with dramatic dark clouds",,twilight,full,"Spectacular sunset with vibrant orange and pink hues breaking through dramatic storm clouds across the entire sky, creating a stunning contrast with the darkened street scene below.",claude-sonnet-4-5,anthropic,2026-05-13T11:01:14.875497+00:00,,0
5672,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/30355149318.jpg,0.72,True,True,0.85,False,"soft peach, pale orange, warm golden tones fading to misty gray",fog,golden_hour,full,"Beautiful golden hour light with warm peachy tones throughout the sky, though fog reduces some vibrancy and drama.",claude-sonnet-4-5,anthropic,2026-05-13T11:01:23.572463+00:00,,0
5673,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/44732219824.jpg,0.0,False,False,0.95,False,clear blue sky,,day,full,Clear daytime scene with blue sky and no sunset or sunrise colors visible.,claude-sonnet-4-5,anthropic,2026-05-13T11:01:32.032224+00:00,,0
5674,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/23572770178.jpg,0.88,True,True,0.92,False,"vibrant orange, golden yellow, soft blue",,golden_hour,partial,"Spectacular alpenglow illuminating mountain peaks with brilliant orange light reflecting in the calm lake, enhanced by golden autumn foliage and red shrubs in the foreground.",claude-sonnet-4-5,anthropic,2026-05-13T11:01:40.943460+00:00,,0
5675,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/53626546268.jpg,0.88,True,False,0.85,True,"vibrant orange, pink, purple, and blue gradient",,golden_hour,full,"Spectacular sunset with dramatic clouds, vivid orange-to-purple gradient, and beautiful reflections on the water creating a stunning scene.",claude-sonnet-4-5,anthropic,2026-05-13T11:01:50.511584+00:00,,0
5676,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/28549717668.jpg,0.0,False,False,0.95,False,pale blue-gray overcast sky,,day,partial,"Overcast daytime sky with no sunset or sunrise colors visible, just pale gray-blue tones.",claude-sonnet-4-5,anthropic,2026-05-13T11:01:59.002769+00:00,,0
5677,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/29405519980.jpg,0.0,False,False,0.95,True,bright blue sky with white puffy clouds,,day,mostly,"This is a midday scene with bright blue skies and white clouds, showing no sunset or sunrise colors whatsoever.",claude-sonnet-4-5,anthropic,2026-05-13T11:02:06.930319+00:00,,0
5678,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/26033655765.jpg,0.45,True,False,0.7,True,Deep blue with subtle turquoise and gray clouds,,blue_hour,partial,"Blue hour scene with modest color in the sky, dominated by cool tones rather than warm sunset hues.",claude-sonnet-4-5,anthropic,2026-05-13T11:02:16.030149+00:00,,0
5679,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/53920318435.jpg,0.88,True,False,0.85,True,"Deep orange, golden yellow, dark blue-gray with amber highlights",,golden_hour,full,"Spectacular sunset with vibrant orange and gold colors reflecting perfectly on calm water, dramatic cloud formations, and excellent composition with the sun just touching the horizon.",claude-sonnet-4-5,anthropic,2026-05-13T11:02:24.884769+00:00,,0
5680,external,,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/external_images/flickr/49763886807.jpg,0.0,False,False,1.0,False,blue sky with blurred background,,day,partial,This is a close-up macro photograph of a mushroom on tree bark during daytime with no sunset or sunrise visible.,claude-sonnet-4-5,anthropic,2026-05-13T11:02:33.661957+00:00,,0
